,Indicator,Type,Category,velocity_25,velocity_25_global,velocity_25_type_local,velocity_25_cat_local,Lift_Consistency_5,Lift_Consistency_10,Lift_Consistency_20,Rel_Lift_Consistency_5,Rel_Lift_Consistency_10,Rel_Lift_Consistency_20,Dist_Consistency
266,Rel_Min_30,Raw,trend,0.0090656849705549,slow,moderate,slow,0.19051892619813518,0.23148072164934907,0.26091425290971937,0.16210475309900108,0.1870165749103023,0.18387039483452197,0.05500798845244717
267,Rel_Min_60,Raw,trend,0.009243031473692629,slow,moderate,slow,0.21893232102931293,0.26701594708604026,0.3114810774144875,0.19146055888490726,0.21826759536636678,0.23845713262438759,0.07277567650761925
268,RSI_14,Raw,momentum,0.09040208570002299,slow,moderate,slow,0.1781107909855989,0.21366554324300793,0.2536324846790157,0.15638404623071997,0.1723266892585117,0.15376776905566747,0.045948554206304434
269,RSI_14_EA10,Exponential MA,momentum,0.094767934833589,slow,slow,slow,0.15468570711123786,0.1877404569447663,0.21505784357743674,0.1310455359636859,0.14353242786987452,0.12458038611489146,0.024767495517013592
270,RSI_14_EA25,Exponential MA,momentum,0.10577036310983153,slow,slow,slow,0.17696820338117653,0.20391511921036315,0.22440929110722976,0.15924264630535864,0.16675411066709858,0.13964127274888272,0.02771741217728893
271,RSI_14_EA5,Exponential MA,momentum,0.07939409911798896,slow,slow,slow,0.1644588727846098,0.18236857059442926,0.20586371756533692,0.1406502833189542,0.1395804219199166,0.11266657692464105,0.025446934173025477
272,RSI_14_EA50,Exponential MA,momentum,0.11008440614468472,slow,slow,slow,0.1809959139798781,0.21832641219068588,0.22998228692247671,0.1609889183087868,0.1762055882935856,0.15128837314441973,0.03410132156285703
273,RSI_14_MA10,Simple MA,momentum,0.10447437901072648,slow,slow,slow,0.15016904157064695,0.17898255455629766,0.21325250516674674,0.12465417066539763,0.14565553793386382,0.11768239920742195,0.025707117710873195
274,RSI_14_MA25,Simple MA,momentum,0.11058866298180003,slow,slow,slow,0.1812269161273091,0.2038394141021397,0.22802337882180262,0.15983443878971917,0.17018165653933823,0.15488829600554835,0.03080182934233498
275,RSI_14_MA5,Simple MA,momentum,0.09731951590554969,slow,slow,slow,0.14707455649664322,0.18312891781331067,0.2067471648715341,0.12027519767977535,0.14249465301303332,0.12141751366988081,0.022354839073596963
276,RSI_14_MA50,Simple MA,momentum,0.11231907737140331,slow,slow,slow,0.1927820056323616,0.21592779041408527,0.23916144635331038,0.17655722478804203,0.18133183211682352,0.17473083458246594,0.0409122854855851
277,RSI_14_slope10,Slope_10,momentum,1.7811904897732627,moderate,slow,moderate,0.16237494641393801,0.19606507868464151,0.2211079599655772,0.1417011375149293,0.15938855048881295,0.1409282025695689,0.027762456252776554
278,RSI_14_slope25,Slope_25,momentum,0.8931102777381362,moderate,slow,moderate,0.1990103441867998,0.2011450920604375,0.275371893518728,0.1771671502845108,0.17465652677657617,0.2097389867244196,0.0390293405865644
279,RSI_14_slope50,Slope_50,momentum,0.8011590699066876,moderate,moderate,moderate,0.2118829681276714,0.2539093486457503,0.28548138308455767,0.19540401629781534,0.2169817697695853,0.2235039565346738,0.05902015608690915
280,RSI_21,Raw,momentum,0.05981505659339663,slow,moderate,slow,0.18239303148189767,0.2114333065092651,0.2604122057489981,0.1574618657723225,0.1741310879453109,0.17827091823391747,0.05745673501618583
281,RSI_21_EA10,Exponential MA,momentum,0.05779000737693445,slow,slow,slow,0.14989025290086813,0.18528872475484018,0.22023929079557203,0.11787570596704808,0.14883308808446502,0.13645134849544893,0.026158252411587795
282,RSI_21_EA25,Exponential MA,momentum,0.06421356097731025,slow,slow,slow,0.1821109658494194,0.19783622377125246,0.23590949509526218,0.1603244237378944,0.16466535821737993,0.16151348289392117,0.035627174292327896
283,RSI_21_EA5,Exponential MA,momentum,0.04887089032939989,slow,slow,,0.1551713082363882,0.17963610885343317,0.2150915887461633,0.12527034497312303,0.13171808686669595,0.12296966614919921,0.026131751187364372
284,RSI_21_EA50,Exponential MA,momentum,0.06672072195378637,slow,slow,slow,0.18385051644519457,0.1995135787925236,0.25715783877812837,0.16467279470132423,0.16161408021439555,0.1854487415385899,0.04152515374500979
285,RSI_21_MA10,Simple MA,momentum,0.0635759181990492,slow,slow,slow,0.15268135629606727,0.18382708835194383,0.22220343915005059,0.13095870403211463,0.14186324990915936,0.1453934783840674,0.025506712408600498
286,RSI_21_MA25,Simple MA,momentum,0.06780051320874504,slow,slow,slow,0.18757159764838463,0.20390821470120335,0.24754883271070596,0.1658186676446468,0.17325685626581105,0.18626464265103865,0.0328945202862955
287,RSI_21_MA5,Simple MA,momentum,0.05970621989609726,slow,slow,slow,0.15119397874502957,0.17066824543446305,0.21687355614692916,0.12153673154203704,0.12136995636601323,0.11766633600993176,0.024891277307420856
288,RSI_21_MA50,Simple MA,momentum,0.06815827171063743,slow,slow,slow,0.20385834309447226,0.21869374018501814,0.26737761762225903,0.18556753652902558,0.17946075399109077,0.19674556336971621,0.04910785797699763
289,RSI_21_slope10,Slope_10,momentum,2.4812220904078126,moderate,fast,moderate,0.1638606324435233,0.18927314005004,0.23233812609624596,0.14967465767496835,0.14716106809268212,0.15464103419619213,0.030320513972493787
290,RSI_21_slope25,Slope_25,momentum,0.7899043341248981,moderate,slow,moderate,0.20182608831524304,0.2182338078410083,0.2725014024083136,0.18470782933329305,0.19054873891780055,0.20911173010862105,0.04299063769189083
291,RSI_21_slope50,Slope_50,momentum,0.6166876159348577,moderate,slow,slow,0.19411330483135253,0.24671283537085842,0.29127194451225785,0.18092676621172288,0.21877044662794265,0.22657792659768067,0.060213801536016444
292,RSI_7,Raw,momentum,0.169531841477828,slow,moderate,slow,0.18293458114651595,0.1961525974702226,0.22549056873573192,0.1583902191240747,0.15573135379934533,0.13983665348078225,0.03772207802458489
293,RSI_7_EA10,Exponential MA,momentum,0.27351110006061696,moderate,slow,slow,0.15999165873840607,0.18285801121654244,0.21181574751122081,0.13756543848784503,0.14135537523252306,0.1305810064952736,0.026277794241235622
294,RSI_7_EA25,Exponential MA,momentum,0.3149354467953785,moderate,slow,slow,0.18622631874937762,0.19897163334310666,0.21863511263410582,0.16159461720549417,0.1558613427585417,0.12725386530371283,0.028301235919001577
295,RSI_7_EA5,Exponential MA,momentum,0.2155002296003398,slow,slow,slow,0.16149843072174558,0.18494041414385837,0.20906379436612937,0.14148784802247394,0.13384192189203417,0.10912424288242276,0.026422809353574588
296,RSI_7_EA50,Exponential MA,momentum,0.3285122444127719,moderate,slow,slow,0.16547950269578052,0.2035856292534061,0.22017139097801172,0.14904330144430536,0.16198616680037176,0.1393685553164499,0.029301903927605146
297,RSI_7_MA10,Simple MA,momentum,0.3126042083753026,moderate,slow,slow,0.16257597037641724,0.18632337882765435,0.20865736162255055,0.14667805107126677,0.13546073100386025,0.11730463202336845,0.026981646012600013
298,RSI_7_MA25,Simple MA,momentum,0.32964141174774897,moderate,slow,slow,0.17346389308177712,0.19875477920624135,0.2212732650110837,0.15015795549790914,0.16420349308722668,0.1371550215370447,0.02733155678561942
299,RSI_7_MA5,Simple MA,momentum,0.2539598863305585,moderate,slow,slow,0.16105060227326767,0.17828196538600272,0.20839994252802416,0.13681332682908995,0.13438850941496963,0.10876451491039055,0.02549731755868011
300,RSI_7_MA50,Simple MA,momentum,0.33514247212388404,moderate,slow,slow,0.1913710693172266,0.20905075215361657,0.22714564381945454,0.17440436838002518,0.16705851583984827,0.14252160490367338,0.03347339850307846
301,RSI_7_slope10,Slope_10,momentum,1.3057197507899718,moderate,,moderate,0.15096347908008861,0.19573035167615738,0.21445477776282632,0.13093115199300925,0.1508960941410258,0.12771079349676953,0.0292072652856396
302,RSI_7_slope25,Slope_25,momentum,1.2323701385038863,moderate,moderate,moderate,0.18933189115470433,0.18922220023013925,0.2458816483883503,0.17413750684852064,0.15565438941393905,0.1773772418323313,0.0320500994400037
303,RSI_7_slope50,Slope_50,momentum,1.397083765552521,moderate,moderate,moderate,0.19978934598856543,0.24564209864210562,0.26794341324085713,0.19039739173381967,0.21350297229138776,0.21016475666815368,0.05282227709750601
304,Signal_Line,Raw,momentum,0.23255108601427837,slow,moderate,slow,0.21824465079390806,0.22699941655330458,0.3098665808504978,0.18992037755408486,0.1828943610735029,0.22240592447399182,0.08141617338839063
305,Signal_Line_EA10,Exponential MA,momentum,1.0373489315644582,moderate,slow,moderate,0.2165447524208368,0.24018125905166324,0.2775325257988243,0.1993951313767172,0.20183392024948332,0.20419543756435277,0.037958081023357314
306,Signal_Line_EA25,Exponential MA,momentum,1.7824926898968343,moderate,moderate,moderate,0.19483194891482392,0.208755944026741,0.26040434623165326,0.18231040654047714,0.1748655912479008,0.18627101318856645,0.04652313454957033
307,Signal_Line_EA5,Exponential MA,momentum,0.5484528910197521,moderate,slow,slow,0.18578391737132163,0.21551097369788502,0.24163645077635168,0.17236640169754402,0.18475359316984005,0.17729990247660218,0.035956247574329386
308,Signal_Line_EA50,Exponential MA,momentum,2.3316033611772267,moderate,moderate,moderate,0.19684127571494445,0.24521858067729407,0.2972857179739819,0.18438838727897772,0.2138503798459135,0.23312463377603063,0.05812419914492855
309,Signal_Line_MA10,Simple MA,momentum,1.266364284193019,moderate,moderate,moderate,0.19641380876587428,0.21835001585018293,0.26089993977079623,0.18398884708943145,0.19120038908064022,0.1864404943979567,0.036777586614140906
310,Signal_Line_MA25,Simple MA,momentum,2.401086188356014,moderate,moderate,moderate,0.19959469680106148,0.22440978925603236,0.2753237058614492,0.18702625371933418,0.1897513274288947,0.2063580777402356,0.04305790664260952
311,Signal_Line_MA5,Simple MA,momentum,0.5998859472133308,moderate,slow,slow,0.17965058060982303,0.21715433178903745,0.24725615884371896,0.16637760483550343,0.1856824215108399,0.17281904131363948,0.03451268839708152
312,Signal_Line_MA50,Simple MA,momentum,3.1797103524670454,moderate,moderate,fast,0.19856294729339427,0.2446160075178249,0.285390273243302,0.1821527126218737,0.22685742708536394,0.2355491634745474,0.059203623179028636
313,UpVolume,Raw,volatility,1.079439163583119,moderate,fast,slow,0.16400972052017662,0.1973676136783203,0.26294741268274785,0.13387427285142262,0.12474235897826315,0.16187360160699227,0.06188666202655682
314,VIX,Raw,volatility,0.04979317654952528,slow,moderate,slow,0.24885871487341568,0.27239391801085877,0.3194346715957559,0.20545682347628264,0.20573962315942323,0.20894052705267263,0.08973504086127718
315,VIX_1_change,Raw,volatility,30.000606466269677,fast,fast,fast,0.13953958305409125,0.17702828076606605,0.2132058730837041,0.11141033423401206,0.12986810595458834,0.11670666808030197,0.028595733725234915
316,VIX_1_change_EA10,Exponential MA,volatility,7.884174558089462,fast,fast,fast,0.136879868614904,0.16044120204967793,0.19609512747244284,0.10944996978292983,0.1124744246366878,0.09690769923469847,0.022954132781642315
317,VIX_1_change_EA25,Exponential MA,volatility,14.57613063054565,fast,fast,fast,0.13955794832538373,0.16612628309809324,0.19881191425011877,0.11172706863213218,0.1163995864993425,0.10502892443495714,0.024369345455186094
318,VIX_1_change_EA5,Exponential MA,volatility,5.244056378498652,fast,fast,fast,0.13789804969692282,0.15826259880922977,0.20056285846730063,0.11327652377907851,0.11216359924199132,0.09785933988639194,0.022177623885882902
319,VIX_1_change_EA50,Exponential MA,volatility,31.842519691168288,fast,fast,fast,0.13429839264380444,0.16374544623008924,0.20868794375033548,0.10971995120506711,0.11657461425964866,0.11870329912792717,0.02703681041653783
320,VIX_1_change_MA10,Simple MA,volatility,12.947675902461153,fast,fast,fast,0.12441139419618964,0.162122071578161,0.20428323194167708,0.09718194918162387,0.10727155362668724,0.10108272011770507,0.025769083810126783
321,VIX_1_change_MA25,Simple MA,volatility,50.58590544509675,fast,fast,fast,0.13852945506710995,0.164198510255261,0.21407697036522308,0.11084339675967676,0.10510262207136507,0.1162727820756353,0.03220868209942409
322,VIX_1_change_MA5,Simple MA,volatility,10.314773464523979,fast,fast,fast,0.1431284930857452,0.1547827623730179,0.20535176298522562,0.11616136018224364,0.10827580373759173,0.10143336611493219,0.022167992575126815
323,VIX_1_change_MA50,Simple MA,volatility,732.1804238185897,fast,fast,fast,0.15426082118487583,0.16713692036831954,0.21879024831630633,0.13065467134168068,0.12238564812663581,0.12873758590553702,0.02828773639366779
324,VIX_10_change,Raw,volatility,4.504825509557674,fast,fast,moderate,0.16056745623755947,0.20781453252553,0.23122375287646899,0.13353967587239773,0.16526295244124214,0.15123562449243025,0.033063971555775444
325,VIX_5_change,Raw,volatility,7.578245652081011,fast,fast,fast,0.14739793172591276,0.1858784724805184,0.2160364099252227,0.11799452997041536,0.13503086486074908,0.12109592849074713,0.027820347156970873
326,VIX_5_change_EA10,Exponential MA,volatility,4.6230663986384215,fast,fast,moderate,0.13578921156427204,0.16535429839330362,0.19703112923641083,0.11181873787402068,0.11286342577044842,0.10049591040666907,0.022477262416141883
327,VIX_5_change_EA25,Exponential MA,volatility,7.230518264184826,fast,fast,fast,0.14631802741899558,0.17839261519526078,0.1992930931827597,0.11782554345327874,0.12679869942828229,0.09589484088574365,0.024644749135732148
328,VIX_5_change_EA5,Exponential MA,volatility,3.2116857562225762,moderate,moderate,moderate,0.13815309667375453,0.1520270805306776,0.20852568105393676,0.10556127486179753,0.09907830822928893,0.11025276343836804,0.021265901266951288
329,VIX_5_change_EA50,Exponential MA,volatility,11.89369790428456,fast,fast,fast,0.14871821091004678,0.17601118696068244,0.2087552845971251,0.1205190847903399,0.11896206805277013,0.11981231386633241,0.025609596925864772
330,VIX_5_change_MA10,Simple MA,volatility,7.145607170118709,fast,fast,fast,0.13432570696783958,0.17271020452878091,0.20496564117141478,0.10172431913279607,0.12448042312911212,0.1106560565100979,0.026486916926304546
331,VIX_5_change_MA25,Simple MA,volatility,21.993463394859475,fast,fast,fast,0.14380896046210878,0.1687234618680047,0.2068340169291217,0.12011229361362588,0.1257731215388775,0.1198985165566237,0.03380639803996162
332,VIX_5_change_MA5,Simple MA,volatility,4.961564541049272,fast,moderate,fast,0.14331187799172945,0.16025386697224916,0.1976518188703259,0.11380620485929688,0.10403060988842362,0.10124103863296881,0.01990083478415018
333,VIX_5_change_MA50,Simple MA,volatility,207.16573339664643,fast,fast,fast,0.16483916973903798,0.1850966229633174,0.23292900675213712,0.14794177806291714,0.14329767641579583,0.15010371566283295,0.034302129297783195
334,VIX_crossover,Raw,volatility,1.6128885184694752,moderate,fast,slow,0.08231564006132944,0.12001553956276581,0.17859985010056123,0.0,0.0,0.0,0.0
335,VIX_EA10,Exponential MA,volatility,0.04029952853745937,slow,slow,slow,0.15228038937316074,0.1925022540312972,0.22817787602896106,0.12686219742861918,0.1487120028469198,0.13433495630649625,0.02947068440139057
336,VIX_EA25,Exponential MA,volatility,0.04319219768219225,slow,slow,slow,0.17658822877396613,0.22046163475213393,0.24078762296256803,0.15820079490420122,0.1818007414704993,0.16357281274781948,0.0377973068072334
337,VIX_EA5,Exponential MA,volatility,0.03483687800169712,slow,slow,slow,0.1312261110525788,0.17483643541245214,0.2112985628128508,0.10048545721048413,0.11637907015862105,0.10892961196477646,0.026218797307678073
338,VIX_EA50,Exponential MA,volatility,0.04382384397265438,slow,slow,slow,0.16237220146294204,0.20841689301274524,0.24216214102732048,0.14087940509548005,0.17185698736419783,0.17037853799189084,0.04580711337835637
339,VIX_MA10,Simple MA,volatility,0.04443678673545403,slow,slow,slow,0.1525472239738137,0.18546391906952697,0.23150030341050665,0.12484928926163846,0.13522936826592058,0.13828570854848712,0.02963557451906073
340,VIX_MA25,Simple MA,volatility,0.04443699919517232,slow,slow,slow,0.17292988285513078,0.21389091971443377,0.23851719533192195,0.15033553015726575,0.16721405548827073,0.1578239476965098,0.04097484922324735
341,VIX_MA5,Simple MA,volatility,0.04292231457444042,slow,slow,slow,0.13747540773820868,0.17629579073090834,0.21867880968150014,0.10786397038571771,0.11710852952347052,0.12045839841942232,0.024504113950575272
342,VIX_MA50,Simple MA,volatility,0.044345584697815715,slow,slow,slow,0.16594185930832808,0.21583411513899362,0.2414510897974738,0.1428553678455718,0.17644967636922249,0.1736834573352153,0.04670055428500663
343,VIX_rolling_std,Raw,volatility,0.251353690681435,moderate,moderate,slow,0.18158067300817549,0.1987982875129571,0.2148279789213879,0.15722107411432834,0.1478886261558853,0.1361644736148054,0.04915479256930798
344,VIX_rolling_std_EA10,Exponential MA,volatility,0.2996076849171401,moderate,slow,slow,0.15293498319087795,0.18647074152183454,0.21363030675141387,0.13140305367409433,0.13422726318412045,0.11897536451336614,0.025068071821780828
345,VIX_rolling_std_EA25,Exponential MA,volatility,0.3162499275183745,moderate,slow,slow,0.16731462198490826,0.18619646274853954,0.21801297766056812,0.14192386320600497,0.1461244552206965,0.13485565005951503,0.02973971548669259
346,VIX_rolling_std_EA5,Exponential MA,volatility,0.2601893529529799,moderate,slow,slow,0.12985217538996896,0.16486173044728122,0.20631083570063102,0.10348530995393511,0.11006242864577506,0.11111885686678456,0.02153564781919857
347,VIX_rolling_std_EA50,Exponential MA,volatility,0.31881889059846985,moderate,slow,slow,0.16578056578765354,0.19682762276048038,0.21206625060666176,0.1459347317045342,0.15451836073799688,0.1380683799676148,0.0299024979260641
348,VIX_rolling_std_MA10,Simple MA,volatility,0.3220789864801644,moderate,slow,slow,0.1376457793716237,0.17791193430796456,0.2159944218993315,0.1079418067939541,0.13120844769751552,0.12127029401689743,0.0249148259212658
349,VIX_rolling_std_MA25,Simple MA,volatility,0.32204714147362695,moderate,slow,slow,0.1642990611017869,0.1925042413417762,0.21646884419538204,0.1462520181161031,0.15291740284737768,0.13213259780112732,0.028809691858042816
350,VIX_rolling_std_MA5,Simple MA,volatility,0.327703626297227,moderate,slow,slow,0.14131083632624958,0.17888460654957306,0.1998234604980715,0.11105054145473357,0.12733515497442688,0.10855990412291498,0.020140637347461673
351,VIX_rolling_std_MA50,Simple MA,volatility,0.32025495625627975,moderate,slow,slow,0.15899956658506753,0.1913155500844035,0.21697416416785822,0.14218875691808425,0.1468021832458509,0.14487104587079064,0.03201726993710508
352,VIX_slope10,Slope_10,volatility,3.4938524493451735,fast,fast,moderate,0.1591615441483638,0.19849818280568285,0.23510674979925034,0.13857115775561116,0.14552473969131793,0.14851495699773143,0.03550595910654755
353,VIX_slope25,Slope_25,volatility,1.1451177798534797,moderate,moderate,slow,0.199381372882326,0.23001313549937955,0.2423876700487212,0.1803483779133641,0.18561379972342457,0.17301670999956348,0.051171285470595046
354,VIX_slope50,Slope_50,volatility,0.5649359813043567,moderate,slow,slow,0.21320223861937604,0.2622009296882586,0.2850124271334391,0.19195979935348467,0.22400444355980836,0.2225763624732785,0.06373330046019682
355,vol_10,Raw,volatility,19.820443346831834,fast,fast,fast,0.21417945958236484,0.22515832625258062,0.26220881704847965,0.19781202686922691,0.1859324831464446,0.21201589731351703,0.04543268941363837
356,vol_10_EA10,Exponential MA,volatility,1.9426997188720303,moderate,moderate,moderate,0.16699213549211547,0.18143161678870806,0.22987810149555443,0.1411626000975268,0.13523420567738867,0.1471934377342098,0.028735302463362682
357,vol_10_EA25,Exponential MA,volatility,2.7594878853964877,moderate,moderate,moderate,0.1567737639649795,0.19359371810594345,0.23753291827841172,0.13673202690829075,0.15364033685117684,0.16384481080697819,0.02808998917494808
358,vol_10_EA5,Exponential MA,volatility,1.4091942784793792,moderate,moderate,slow,0.1470879331215263,0.1685060542310336,0.214352807735593,0.12311482846135033,0.12813986109233141,0.1266652565057419,0.029664313877527364
359,vol_10_EA50,Exponential MA,volatility,3.8726164107087717,fast,moderate,moderate,0.17810280804227918,0.20357345168195268,0.24116632099799348,0.15679766842653206,0.1646392089122092,0.17254943826634017,0.03389243454557011
360,vol_10_MA10,Simple MA,volatility,2.2665180747686247,moderate,moderate,moderate,0.1666256080856964,0.1852295349130794,0.23136025655214532,0.13935545359046303,0.13392720012885972,0.14471622734734155,0.032249259931143914
361,vol_10_MA25,Simple MA,volatility,3.4432990503583776,moderate,moderate,moderate,0.18158598190242833,0.20511206842739726,0.24345884559882489,0.16745319421258403,0.17013287557490048,0.17508577238812115,0.032386451142361355
362,vol_10_MA5,Simple MA,volatility,1.7750605498737346,moderate,moderate,moderate,0.14725051445778797,0.17331548061083044,0.21964462971798213,0.12246014658878715,0.12221924733468599,0.12925274594601588,0.02916559218743099
363,vol_10_MA50,Simple MA,volatility,10.703280206819095,fast,fast,fast,0.19676061332283734,0.21069952304486964,0.2605219291849132,0.17962002281591805,0.1802509374008008,0.19606095808506235,0.04289225536613815
364,vol_25,Raw,volatility,38.21915401475251,fast,fast,fast,0.19388502330074378,0.2407222445937032,0.26720095335367133,0.1746694229868768,0.21106370808450517,0.19769403227757454,0.04638155017904106
365,vol_25_EA10,Exponential MA,volatility,1.231727484806901,moderate,moderate,slow,0.17130285009832624,0.19549634734662227,0.23745102219300204,0.1532436990033887,0.15591076777041868,0.15927843054435328,0.03122334210525836
366,vol_25_EA25,Exponential MA,volatility,2.2981822114151726,moderate,moderate,moderate,0.19219979443069024,0.20921943077368133,0.23029787408429284,0.17980243423947484,0.18172777607983548,0.16258581315162207,0.03194027583941809
367,vol_25_EA5,Exponential MA,volatility,0.7450925423610738,moderate,slow,slow,0.16138959776944584,0.1930792208558516,0.23660000829041117,0.14126195969878858,0.1541791260534889,0.15753883110257588,0.02851375916877158
368,vol_25_EA50,Exponential MA,volatility,3.447609243707024,moderate,moderate,moderate,0.19668128283596326,0.2218551719955431,0.23984581875796307,0.18465039422335885,0.1909368300778017,0.1675750587954688,0.03341003255151497
369,vol_25_MA10,Simple MA,volatility,1.4117428488205719,moderate,moderate,slow,0.17690393732769583,0.20261706830366819,0.24470833843859413,0.15508475667833793,0.1670245686845165,0.17148604346499094,0.0357019189509683
370,vol_25_MA25,Simple MA,volatility,3.3779398063412547,moderate,moderate,moderate,0.21031256715647104,0.21586912711678843,0.22999335295967993,0.19477167071858556,0.18918274264151128,0.15340593466551034,0.0346933927473904
371,vol_25_MA5,Simple MA,volatility,0.8858058976057062,moderate,slow,slow,0.16650844688107702,0.19925732559266018,0.22849496435373595,0.14723063829863733,0.16097499907810067,0.14263509739942806,0.02818677366068633
372,vol_25_MA50,Simple MA,volatility,7.2754040892617695,fast,fast,fast,0.2196097366152775,0.25602723204926675,0.29895802762938817,0.20024540944465652,0.21636559940478997,0.22233962794234274,0.04449222116515072
373,vol_5,Raw,volatility,26.95412976952722,fast,fast,fast,0.1761165877331262,0.21074950469533357,0.23965031743542609,0.14707400623068023,0.16046193844805695,0.153782701729237,0.03186806550097636
374,vol_5_EA10,Exponential MA,volatility,4.246219862071917,fast,fast,moderate,0.14915510863622838,0.17212262452316873,0.21279516576228774,0.1254347011223493,0.12496049111429329,0.11562130531540407,0.03250640547455618
375,vol_5_EA25,Exponential MA,volatility,14.066892389147432,fast,fast,fast,0.16714359387266292,0.1890285733581879,0.21503312187645895,0.14486710270927147,0.1418224901746362,0.12377633851136347,0.029983387186512462
376,vol_5_EA5,Exponential MA,volatility,2.2928286322573572,moderate,moderate,moderate,0.1525424247981369,0.17398673476711538,0.2070786416660305,0.12339314111131659,0.12453892040353759,0.10526922493676566,0.03101218673394994
377,vol_5_EA50,Exponential MA,volatility,125.50370371200476,fast,fast,fast,0.16323478664506152,0.20476843346289375,0.21955272117523472,0.13866769676402524,0.15552237637916702,0.133193297431439,0.028980774761230652
378,vol_5_MA10,Simple MA,volatility,7.2404286432274345,fast,fast,fast,0.14522928723019118,0.16462675724164377,0.21450345807538776,0.1244554789139907,0.12081159697495131,0.12359862939798555,0.03528128072523354
379,vol_5_MA25,Simple MA,volatility,25.048872076478407,fast,fast,fast,0.164717201012421,0.19254173350088213,0.22719919656695048,0.13783860689240895,0.14657239212944245,0.1436616693997945,0.032253231134618275
380,vol_5_MA5,Simple MA,volatility,3.2486975214060028,moderate,moderate,moderate,0.14079401433833855,0.17152030997182427,0.20607593102043953,0.11833320283278634,0.11798929309864592,0.11545111145387427,0.028044180314297402
381,vol_5_MA50,Simple MA,volatility,27.023372810386192,fast,fast,fast,0.16828332317869826,0.19602331504915682,0.25072184946003145,0.14808457803492034,0.15447610486374233,0.16548837981476944,0.0363635159370719
382,Vol_Ratio_10,Raw,volatility,8.97715173097972,fast,fast,fast,0.18040357729496986,0.20951402280889436,0.2284223797847387,0.1682559451707589,0.17858337815820102,0.1527126329824536,0.0362341267497789
383,Vol_Ratio_10_EA10,Exponential MA,volatility,7.401659581703529,fast,fast,fast,0.149052759972301,0.1863095245963401,0.22081783438058555,0.12810020554558987,0.13871014312728236,0.1338616451412227,0.027127515749966295
384,Vol_Ratio_10_EA25,Exponential MA,volatility,85.78030846998877,fast,fast,fast,0.14817523776774666,0.18631857165350588,0.22634353885267894,0.1251469517254266,0.14247613245618332,0.14565720312981031,0.024228158899713827
385,Vol_Ratio_10_EA5,Exponential MA,volatility,3.904524839611784,fast,moderate,moderate,0.16784811153505713,0.1798719627349715,0.21395857769422813,0.14570698900412846,0.13557802244963735,0.11878347247529193,0.027580535769428552
386,Vol_Ratio_10_EA50,Exponential MA,volatility,24.022358463007883,fast,fast,fast,0.15195023310377875,0.19779897261610205,0.22956140674071554,0.1322412006711989,0.15838159726406698,0.14478306088212023,0.028147758795182647
387,Vol_Ratio_10_MA10,Simple MA,volatility,11.885244395101946,fast,fast,fast,0.16397181418136053,0.1864617765401661,0.21242396927322318,0.13850871235554718,0.141092436260488,0.12383575979017095,0.03146082208020967
388,Vol_Ratio_10_MA25,Simple MA,volatility,11.585597197970769,fast,fast,fast,0.1543751042620615,0.19038450625384412,0.235963117434569,0.1306923640858758,0.14674697775287446,0.1605974260275514,0.03520551815384074
389,Vol_Ratio_10_MA5,Simple MA,volatility,4.898823346208027,fast,moderate,fast,0.16932856555064443,0.18918015244669795,0.20188510305403506,0.14655826698603713,0.13621982003794264,0.11269917022802613,0.028848395751091622
390,Vol_Ratio_10_MA50,Simple MA,volatility,17.12692901596444,fast,fast,fast,0.17517223114557917,0.20043933995867794,0.24329304796903706,0.15436625895740994,0.16067426349281322,0.16112426706453112,0.03928752780926126
391,Vol_Ratio_100,Raw,volatility,5.7810771314001785,fast,fast,fast,0.17047668950894704,0.20424950189153812,0.24230929138156,0.14891640195301775,0.16311810588677914,0.15820318743677175,0.03920429975346683
392,Vol_Ratio_100_EA10,Exponential MA,volatility,2.8513324030904665,moderate,moderate,moderate,0.16113086610996835,0.18542374816607984,0.21660803707380916,0.13743832959826235,0.13948230215069143,0.12763357138683507,0.03482059493851641
393,Vol_Ratio_100_EA25,Exponential MA,volatility,6.533850326608315,fast,fast,fast,0.16242174164057807,0.19819666689289994,0.23220469997078874,0.1433474540057661,0.1482965768202139,0.1532936735991093,0.037279901534994386
394,Vol_Ratio_100_EA5,Exponential MA,volatility,1.7478207398489938,moderate,moderate,slow,0.15688033093917053,0.16714542137690874,0.203567218664477,0.13028762831635946,0.11224346914356992,0.11771471997842152,0.026400481526899347
395,Vol_Ratio_100_EA50,Exponential MA,volatility,11.07345547054916,fast,fast,fast,0.1576390092521729,0.19747249352121343,0.23797321002182745,0.13884950390081596,0.16710238654253512,0.166735307112483,0.038975493624166885
396,Vol_Ratio_100_MA10,Simple MA,volatility,2.974481382047476,moderate,moderate,moderate,0.16169915552499853,0.18212387011743142,0.21260910510907388,0.13723483581350795,0.13078286792616856,0.12684720473106953,0.030665441995367273
397,Vol_Ratio_100_MA25,Simple MA,volatility,11.041208334389392,fast,fast,fast,0.1669595103190817,0.2012427787762649,0.2290389403992467,0.1422477917127196,0.1636671665428509,0.14887841256292988,0.04023549724831272
398,Vol_Ratio_100_MA5,Simple MA,volatility,1.9725169312977402,moderate,moderate,moderate,0.15994936158993817,0.16788191247421022,0.2143718349520749,0.13395001609741183,0.12303214489287126,0.12401859864948937,0.026875935035856488
